   84.5723358707   84.5723358707   35.7818128993
   74.5723358707   72.5723358707   35.7818128993
   74.5723358707   72.5723358707   25.7818128993
   84.5723358707   84.5723358707   25.7818128993

   84.5723358707   84.5723358707   35.7818128993
   94.5723358707   72.5723358707   35.7818128993
   94.5723358707   72.5723358707   25.7818128993
   84.5723358707   84.5723358707   25.7818128993

   84.5723358707   84.5723358707   35.7818128993
   94.5723358707   96.5723358707   35.7818128993
   94.5723358707   96.5723358707   25.7818128993
   84.5723358707   84.5723358707   25.7818128993

   84.5723358707   84.5723358707   35.7818128993
   74.5723358707   96.5723358707   35.7818128993
   74.5723358707   96.5723358707   25.7818128993
   84.5723358707   84.5723358707   25.7818128993

   84.5723358707   84.5723358707   35.7818128993
   74.5723358707   72.5723358707   35.7818128993
   74.5723358707   72.5723358707   25.7818128993
   84.5723358707   84.5723358707   25.7818128993

   10.0000000000   12.0000000000   10.0000000000
    0.0000000000   12.0000000000   10.0000000000
    0.0000000000   12.0000000000    5.0000000000
   10.0000000000   12.0000000000    5.0000000000

   10.0000000000   12.0000000000   10.0000000000
    5.0000000000    3.3397500000   10.0000000000
    5.0000000000    3.3397500000    5.0000000000
   10.0000000000   12.0000000000    5.0000000000

   10.0000000000   12.0000000000   10.0000000000
   15.0000000000    3.3397500000   10.0000000000
   15.0000000000    3.3397500000    5.0000000000
   10.0000000000   12.0000000000    5.0000000000

   10.0000000000   12.0000000000   10.0000000000
   20.0000000000   12.0000000000   10.0000000000
   20.0000000000   12.0000000000    5.0000000000
   10.0000000000   12.0000000000    5.0000000000

   10.0000000000   12.0000000000   10.0000000000
   15.0000000000   20.6603000000   10.0000000000
   15.0000000000   20.6603000000    5.0000000000
   10.0000000000   12.0000000000    5.0000000000

   10.0000000000   12.0000000000   10.0000000000
   10.0000000000   12.0000000000   10.0000000000
    5.0000000000   20.6603000000    5.0000000000
   10.0000000000   12.0000000000    5.0000000000

   10.0000000000   12.0000000000   10.0000000000
    0.0000000000   12.0000000000   10.0000000000
    0.0000000000   12.0000000000    5.0000000000
   10.0000000000   12.0000000000    5.0000000000

  -10.0000000000   12.0000000000   10.0000000000
  -20.0000000000   12.0000000000   10.0000000000
  -20.0000000000   12.0000000000    5.0000000000
  -10.0000000000   12.0000000000    5.0000000000

  -10.0000000000   12.0000000000   10.0000000000
  -15.0000000000    3.3397500000   10.0000000000
  -15.0000000000    3.3397500000    5.0000000000
  -10.0000000000   12.0000000000    5.0000000000

  -10.0000000000   12.0000000000   10.0000000000
   -5.0000000000    3.3397500000   10.0000000000
   -5.0000000000    3.3397500000    5.0000000000
  -10.0000000000   12.0000000000    5.0000000000

  -10.0000000000   12.0000000000   10.0000000000
    0.0000000000   12.0000000000   10.0000000000
    0.0000000000   12.0000000000    5.0000000000
  -10.0000000000   12.0000000000    5.0000000000

  -10.0000000000   12.0000000000   10.0000000000
   -5.0000000000   20.6603000000   10.0000000000
   -5.0000000000   20.6603000000    5.0000000000
  -10.0000000000   12.0000000000    5.0000000000

  -10.0000000000   12.0000000000   10.0000000000
  -10.0000000000   12.0000000000   10.0000000000
  -15.0000000000   20.6603000000    5.0000000000
  -10.0000000000   12.0000000000    5.0000000000

  -10.0000000000   12.0000000000   10.0000000000
  -20.0000000000   12.0000000000   10.0000000000
  -20.0000000000   12.0000000000    5.0000000000
  -10.0000000000   12.0000000000    5.0000000000

  -10.0000000000  -12.0000000000   10.0000000000
  -20.0000000000  -12.0000000000   10.0000000000
  -20.0000000000  -12.0000000000    5.0000000000
  -10.0000000000  -12.0000000000    5.0000000000

  -10.0000000000  -12.0000000000   10.0000000000
  -15.0000000000  -20.6602500000   10.0000000000
  -15.0000000000  -20.6602500000    5.0000000000
  -10.0000000000  -12.0000000000    5.0000000000

  -10.0000000000  -12.0000000000   10.0000000000
   -5.0000000000  -20.6602500000   10.0000000000
   -5.0000000000  -20.6602500000    5.0000000000
  -10.0000000000  -12.0000000000    5.0000000000

  -10.0000000000  -12.0000000000   10.0000000000
    0.0000000000  -12.0000000000   10.0000000000
